2, 8, 2, 1, 15000000, 300, 2, 1, 3, 2, 1, 1, 28.509795
3, 8, 2, 2, 15000000, 300, 2, 1, 3, 2, 2, 0, 29.620747
4, 8, 26, 3, 15000000, 300, 2, 1, 3, 2, 1, 1, 29.620747
5, 8, 0, 0, 15000000, 300, 2, 1, 3, 2, 2, 0, 26.274812
6, 8, 0, 0, 15000000, 300, 2, 1, 3, 2, 1, 1, 29.620762
7, 8, 10, 3, 15000000, 300, 2, 1, 3, 2, 1, 1, 25.444667
0, 8, 755, 400, 755, 400, 2, 1, 3, 2, 0, 2, 0.001927
1, 8, 3, 3, 15000000, 400, 2, 1, 3, 2, 2, 0, 6.845193
2, 8, 0, 0, 15000000, 400, 2, 1, 3, 2, 2, 0, 6.539102
3, 8, 0, 0, 15000000, 400, 2, 1, 3, 2, 2, 1, 7.434983
4, 8, 831, 400, 859, 400, 2, 1, 3, 2, 0, 2, 0.002142
5, 8, 783, 400, 789, 400, 2, 1, 3, 2, 0, 2, 0.001998
6, 8, 5, 1, 15000000, 400, 2, 1, 3, 2, 1, 1, 7.241469
7, 8, 4, 4, 15000000, 400, 2, 1, 3, 2, 1, 1, 6.995209
0, 8, 1041, 500, 1041, 500, 2, 1, 3, 1, 0, 1, 0.000459
1, 8, 15, 7, 15000000, 500, 2, 1, 3, 1, 1, 1, 14.674396
2, 8, 2, 9, 15000000, 500, 2, 1, 3, 1, 1, 2, 15.711797
3, 8, 0, 0, 15000000, 500, 2, 1, 3, 1, 1, 2, 17.049119
4, 8, 999, 500, 999, 500, 2, 1, 3, 1, 0, 1, 0.000447
5, 8, 2, 2, 15000000, 500, 2, 1, 3, 1, 1, 2, 13.995514
6, 8, 1, 1, 15000000, 500, 2, 1, 3, 1, 1, 0, 12.928926
7, 8, 0, 0, 15000000, 500, 2, 1, 3, 1, 2, 2, 17.724871
0, 8, 203, 100, 203, 100, 2, 1, 4, 1, 0, 1, 0.000086
1, 8, 0, 0, 15000000, 100, 2, 1, 4, 1, 1, 2, 15.471296
2, 8, 8, 6, 15000000, 100, 2, 1, 4, 1, 2, 2, 15.106661
3, 8, 196, 100, 196, 100, 2, 1, 4, 1, 0, 1, 0.000081
4, 8, 7, 3, 15000000, 100, 2, 1, 4, 1, 2, 1, 10.119061
5, 8, 3, 2, 15000000, 100, 2, 1, 4, 1, 1, 1, 12.351675
6, 8, 1, 1, 15000000, 100, 2, 1, 4, 1, 1, 1, 11.609865
7, 8, 1, 1, 15000000, 100, 2, 1, 4, 1, 1, 1, 8.629071
0, 8, 201, 200, 201, 200, 2, 1, 4, 0, 0, 0, 0.000187
1, 8, 0, 200, 204, 200, 2, 1, 4, 0, 2, 2, 0.000195
2, 8, 0, 200, 200, 200, 2, 1, 4, 0, 2, 2, 0.000192
3, 8, 2, 200, 207, 200, 2, 1, 4, 0, 1, 1, 0.000192
4, 8, 0, 200, 201, 200, 2, 1, 4, 0, 1, 1, 0.000191
5, 8, 0, 200, 200, 200, 2, 1, 4, 0, 1, 1, 0.000190
6, 8, 1, 200, 207, 200, 2, 1, 4, 0, 1, 1, 0.000195
7, 8, 0, 200, 201, 200, 2, 1, 4, 0, 2, 2, 0.000190
0, 8, 440, 300, 440, 300, 2, 1, 4, 1, 0, 1, 0.000220
1, 8, 2, 14, 15000000, 300, 2, 1, 4, 1, 1, 2, 20.471570
2, 8, 7, 7, 15000000, 300, 2, 1, 4, 1, 1, 0, 14.452771
3, 8, 466, 300, 474, 300, 2, 1, 4, 1, 0, 1, 0.000234
4, 8, 0, 0, 15000000, 300, 2, 1, 4, 1, 2, 1, 20.452194
5, 8, 2, 3, 15000000, 300, 2, 1, 4, 1, 1, 2, 18.145121
6, 8, 0, 2, 15000000, 300, 2, 1, 4, 1, 2, 1, 21.411388
7, 8, 3, 2, 15000000, 300, 2, 1, 4, 1, 2, 2, 12.443325
0, 8, 776, 400, 776, 400, 2, 1, 4, 2, 0, 2, 0.000363
1, 8, 778, 400, 781, 400, 2, 1, 4, 1, 0, 1, 0.000363
2, 8, 4, 0, 15000000, 400, 2, 1, 4, 1, 2, 1, 6.749874
3, 8, 794, 400, 796, 400, 2, 1, 4, 1, 0, 1, 0.000367
4, 8, 1, 1, 15000000, 400, 2, 1, 4, 2, 2, 0, 6.623365
5, 8, 0, 0, 15000000, 400, 2, 1, 4, 1, 2, 1, 7.191858
6, 8, 8, 4, 15000000, 400, 2, 1, 4, 1, 2, 1, 7.515668
7, 8, 837, 400, 838, 400, 2, 1, 4, 2, 0, 2, 0.000382
0, 8, 930, 500, 930, 500, 2, 1, 4, 2, 0, 2, 0.000438
1, 8, 7, 7, 15000000, 500, 2, 1, 4, 2, 2, 0, 7.365586
2, 8, 949, 500, 952, 500, 2, 1, 4, 1, 0, 1, 0.000444
3, 8, 0, 0, 15000000, 500, 2, 1, 4, 2, 1, 1, 6.983627
4, 8, 10, 5, 15000000, 500, 2, 1, 4, 1, 2, 1, 7.119937
5, 8, 1, 1, 15000000, 500, 2, 1, 4, 1, 2, 1, 7.534924
6, 8, 1004, 500, 1008, 500, 2, 1, 4, 2, 0, 2, 0.000470
7, 8, 1, 11, 15000000, 500, 2, 1, 4, 1, 2, 1, 6.702041
0, 8, 150, 100, 150, 100, 2, 1, 5, 1, 0, 1, 0.000045
1, 8, 1, 1, 15000000, 100, 2, 1, 5, 1, 1, 0, 7.029015
2, 8, 0, 100, 4309, 100, 2, 1, 5, 1, 2, 2, 0.002076
3, 8, 3, 1, 15000000, 100, 2, 1, 5, 1, 2, 1, 8.190079
4, 8, 6, 100, 12308, 100, 2, 1, 5, 1, 1, 2, 0.005910
5, 8, 0, 0, 15000000, 100, 2, 1, 5, 1, 1, 0, 7.062185
6, 8, 1, 5, 15000000, 100, 2, 1, 5, 1, 2, 1, 7.675714
7, 8, 131, 100, 139, 100, 2, 1, 5, 1, 0, 1, 0.000073
0, 8, 15000000, 1, 15000000, 200, 2, 1, 5, 1, 0, 1, 15.401412
1, 8, 3, 0, 15000000, 200, 2, 1, 5, 1, 1, 2, 11.357081
2, 8, 0, 0, 15000000, 200, 2, 1, 5, 1, 2, 2, 16.153638
3, 8, 0, 0, 15000000, 200, 2, 1, 5, 1, 2, 2, 10.773716
4, 8, 2, 0, 15000000, 200, 2, 1, 5, 1, 2, 2, 12.552922
5, 8, 14999999, 1, 15000000, 200, 2, 1, 5, 1, 1, 1, 15.213316
6, 8, 0, 0, 15000000, 200, 2, 1, 5, 1, 2, 2, 12.620267
7, 8, 0, 0, 15000000, 200, 2, 1, 5, 1, 2, 2, 14.889947
0, 8, 600, 300, 600, 300, 2, 1, 5, 2, 0, 2, 0.000281
1, 8, 0, 0, 15000000, 300, 2, 1, 5, 2, 1, 1, 19.775076
2, 8, 0, 0, 15000000, 300, 2, 1, 5, 2, 1, 1, 27.099351
3, 8, 0, 0, 15000000, 300, 2, 1, 5, 2, 2, 0, 24.793622
4, 8, 0, 0, 15000000, 300, 2, 1, 5, 2, 1, 1, 26.793766
5, 8, 1, 6, 15000000, 300, 2, 1, 5, 2, 1, 1, 26.334204
6, 8, 9, 5, 15000000, 300, 2, 1, 5, 2, 1, 1, 21.840053
7, 8, 9, 7, 15000000, 300, 2, 1, 5, 2, 1, 2, 25.848454
0, 8, 15000000, 2, 15000000, 400, 2, 1, 5, 2, 0, 2, 18.689857
1, 8, 1, 0, 15000000, 400, 2, 1, 5, 1, 2, 2, 18.209077
2, 8, 0, 0, 15000000, 400, 2, 1, 5, 1, 2, 2, 18.808320
3, 8, 0, 0, 15000000, 400, 2, 1, 5, 1, 1, 0, 17.371636
4, 8, 0, 0, 15000000, 400, 2, 1, 5, 2, 2, 2, 14.052987
5, 8, 14999999, 2, 15000000, 400, 2, 1, 5, 2, 2, 2, 19.204152
6, 8, 1, 0, 15000000, 400, 2, 1, 5, 2, 2, 1, 11.437583
7, 8, 14999997, 2, 15000000, 400, 2, 1, 5, 2, 2, 2, 19.195053
0, 8, 997, 500, 997, 500, 2, 1, 5, 1, 0, 1, 0.000461
1, 8, 3, 3, 15000000, 500, 2, 1, 5, 1, 2, 1, 13.022261
2, 8, 0, 0, 15000000, 500, 2, 1, 5, 1, 2, 1, 12.400864
3, 8, 0, 0, 15000000, 500, 2, 1, 5, 1, 1, 2, 9.569594
4, 8, 1, 1, 15000000, 500, 2, 1, 5, 1, 1, 1, 13.820538
5, 8, 2, 11, 15000000, 500, 2, 1, 5, 1, 1, 2, 15.393934
6, 8, 3, 4, 15000000, 500, 2, 1, 5, 1, 2, 1, 13.414400
7, 8, 962, 500, 968, 500, 2, 1, 5, 1, 0, 1, 0.000448
0, 8, 101, 100, 101, 100, 2, 2, 1, 0, 0, 0, 0.000077
1, 8, 4, 3, 15000000, 100, 2, 2, 1, 4, 2, 4, 8.945582
2, 8, 142, 100, 142, 100, 2, 2, 1, 3, 0, 3, 0.000095
3, 8, 0, 100, 108, 100, 2, 2, 1, 0, 4, 4, 0.000083
4, 8, 100, 100, 100, 100, 2, 2, 1, 0, 0, 0, 0.000073
5, 8, 0, 0, 15000000, 100, 2, 2, 1, 4, 4, 0, 9.300148
6, 8, 1, 0, 15000000, 100, 2, 2, 1, 4, 3, 2, 9.618554
7, 8, 102, 100, 103, 100, 2, 2, 1, 0, 0, 0, 0.000078
0, 8, 205, 200, 205, 200, 2, 2, 1, 0, 0, 0, 0.000149
1, 8, 1, 1, 15000000, 200, 2, 2, 1, 4, 4, 0, 9.383344
2, 8, 1, 200, 202, 200, 2, 2, 1, 0, 2, 2, 0.000155
3, 8, 0, 0, 15000000, 200, 2, 2, 1, 3, 3, 0, 8.753490
4, 8, 200, 200, 211, 200, 2, 2, 1, 0, 0, 0, 0.000155
5, 8, 296, 200, 296, 200, 2, 2, 1, 3, 0, 3, 0.000193
6, 8, 0, 200, 204, 200, 2, 2, 1, 0, 1, 1, 0.000155
7, 8, 198, 200, 214, 200, 2, 2, 1, 0, 0, 0, 0.000157
0, 8, 586, 300, 586, 300, 2, 2, 1, 2, 0, 2, 0.000336
1, 8, 612, 300, 614, 300, 2, 2, 1, 2, 0, 2, 0.000363
2, 8, 615, 300, 642, 300, 2, 2, 1, 2, 0, 2, 0.000389
3, 8, 0, 0, 15000000, 300, 2, 2, 1, 2, 2, 0, 8.337902
4, 8, 3, 2, 15000000, 300, 2, 2, 1, 2, 4, 3, 9.064786
5, 8, 615, 300, 622, 300, 2, 2, 1, 2, 0, 2, 0.000335
6, 8, 451, 300, 457, 300, 2, 2, 1, 4, 0, 4, 0.000291
7, 8, 0, 0, 15000000, 300, 2, 2, 1, 2, 2, 0, 7.934985
0, 8, 599, 400, 599, 400, 2, 2, 1, 4, 0, 4, 0.000418
1, 8, 3, 2, 15000000, 400, 2, 2, 1, 3, 2, 2, 10.418265
2, 8, 3, 4, 15000000, 400, 2, 2, 1, 4, 3, 4, 10.027470
3, 8, 0, 4, 15000000, 400, 2, 2, 1, 2, 2, 3, 9.033579
4, 8, 614, 400, 622, 400, 2, 2, 1, 2, 0, 2, 0.000447
5, 8, 0, 7, 15000000, 400, 2, 2, 1, 4, 2, 3, 10.823294
6, 8, 615, 400, 620, 400, 2, 2, 1, 3, 0, 3, 0.000448
7, 8, 4, 8, 15000000, 400, 2, 2, 1, 3, 3, 4, 9.118899
0, 8, 772, 500, 772, 500, 2, 2, 1, 2, 0, 2, 0.000484
1, 8, 729, 500, 731, 500, 2, 2, 1, 4, 0, 4, 0.000471
2, 8, 2, 2, 15000000, 500, 2, 2, 1, 4, 4, 0, 8.798363
3, 8, 0, 500, 503, 500, 2, 2, 1, 0, 3, 3, 0.000383
4, 8, 5, 5, 15000000, 500, 2, 2, 1, 2, 2, 0, 8.900013
5, 8, 0, 0, 15000000, 500, 2, 2, 1, 2, 2, 0, 7.868248
6, 8, 0, 0, 15000000, 500, 2, 2, 1, 2, 4, 3, 9.130116
7, 8, 1, 11, 15000000, 500, 2, 2, 1, 2, 4, 3, 10.073271
0, 8, 164, 100, 164, 100, 2, 2, 2, 4, 0, 4, 0.000099
1, 8, 0, 0, 15000000, 100, 2, 2, 2, 2, 2, 3, 22.993345
2, 8, 11, 10, 15000000, 100, 2, 2, 2, 3, 3, 4, 26.740350
3, 8, 0, 0, 15000000, 100, 2, 2, 2, 3, 3, 3, 20.088726
4, 8, 2, 6, 15000000, 100, 2, 2, 2, 2, 3, 4, 28.669595
5, 8, 2, 2, 15000000, 100, 2, 2, 2, 3, 2, 3, 25.612410
6, 8, 1, 2, 15000000, 100, 2, 2, 2, 3, 3, 2, 20.540148
7, 8, 5, 0, 15000000, 100, 2, 2, 2, 2, 4, 3, 16.373221
0, 8, 216, 200, 216, 200, 2, 2, 2, 0, 0, 0, 0.000237
1, 8, 3, 200, 236, 200, 2, 2, 2, 0, 2, 2, 0.000269
2, 8, 0, 200, 286, 200, 2, 2, 2, 0, 4, 4, 0.000300
3, 8, 3, 200, 250, 200, 2, 2, 2, 0, 2, 2, 0.000276
4, 8, 0, 200, 295, 200, 2, 2, 2, 0, 4, 4, 0.000299
5, 8, 5, 200, 331, 200, 2, 2, 2, 0, 3, 3, 0.000355
6, 8, 0, 200, 228, 200, 2, 2, 2, 0, 2, 2, 0.000216
7, 8, 4, 200, 230, 200, 2, 2, 2, 0, 2, 2, 0.000216
0, 8, 506, 300, 506, 300, 2, 2, 2, 3, 0, 3, 0.000301
1, 8, 1, 1, 15000000, 300, 2, 2, 2, 3, 3, 3, 22.974371
2, 8, 3, 5, 15000000, 300, 2, 2, 2, 2, 4, 2, 29.424886
3, 8, 1, 1, 15000000, 300, 2, 2, 2, 3, 3, 1, 23.936721
4, 8, 0, 0, 15000000, 300, 2, 2, 2, 3, 3, 2, 27.256953
5, 8, 14, 31, 15000000, 300, 2, 2, 2, 4, 3, 3, 28.385192
6, 8, 0, 0, 15000000, 300, 2, 2, 2, 2, 4, 3, 28.869617
7, 8, 0, 0, 15000000, 300, 2, 2, 2, 3, 3, 2, 19.075354
0, 8, 806, 400, 806, 400, 2, 2, 2, 3, 0, 3, 0.001007
1, 8, 1, 0, 15000000, 400, 2, 2, 2, 4, 2, 3, 29.640956
2, 8, 4, 3, 15000000, 400, 2, 2, 2, 3, 3, 3, 25.826504
3, 8, 3, 3, 15000000, 400, 2, 2, 2, 3, 3, 4, 26.327042
4, 8, 1, 15, 15000000, 400, 2, 2, 2, 4, 4, 4, 28.734056
5, 8, 1, 1, 15000000, 400, 2, 2, 2, 3, 3, 0, 24.263649
6, 8, 1, 0, 15000000, 400, 2, 2, 2, 3, 2, 2, 24.851408
7, 8, 1, 1, 15000000, 400, 2, 2, 2, 3, 4, 3, 25.832490
0, 8, 860, 500, 860, 500, 2, 2, 2, 3, 0, 3, 0.000512
1, 8, 1, 0, 15000000, 500, 2, 2, 2, 3, 2, 3, 26.985749
2, 8, 1, 3, 15000000, 500, 2, 2, 2, 3, 2, 4, 30.585958
3, 8, 0, 7, 15000000, 500, 2, 2, 2, 2, 4, 4, 31.161201
4, 8, 0, 4, 15000000, 500, 2, 2, 2, 2, 4, 3, 26.875653
5, 8, 3, 3, 15000000, 500, 2, 2, 2, 3, 2, 4, 32.220737
6, 8, 0, 3, 15000000, 500, 2, 2, 2, 2, 2, 3, 24.787015
7, 8, 0, 3, 15000000, 500, 2, 2, 2, 4, 2, 4, 30.367724
0, 8, 211, 100, 211, 100, 2, 2, 3, 1, 0, 1, 0.000139
1, 8, 7, 5, 15000000, 100, 2, 2, 3, 4, 2, 4, 27.485469
2, 8, 0, 0, 15000000, 100, 2, 2, 3, 2, 2, 2, 24.858329
3, 8, 0, 0, 15000000, 100, 2, 2, 3, 3, 3, 3, 24.858329
4, 8, 0, 1, 15000000, 100, 2, 2, 3, 1, 3, 3, 24.858343
5, 8, 6, 8, 15000000, 100, 2, 2, 3, 1, 2, 3, 18.632702
6, 8, 0, 0, 15000000, 100, 2, 2, 3, 3, 2, 2, 17.280410
7, 8, 2, 8, 15000000, 100, 2, 2, 3, 3, 2, 2, 26.818568
0, 8, 387, 200, 387, 200, 2, 2, 3, 3, 0, 3, 0.000224
1, 8, 0, 0, 15000000, 200, 2, 2, 3, 3, 3, 4, 28.784143
2, 8, 0, 6, 15000000, 200, 2, 2, 3, 3, 3, 2, 29.128999
3, 8, 3, 4, 15000000, 200, 2, 2, 3, 2, 3, 3, 28.002209
4, 8, 1, 0, 15000000, 200, 2, 2, 3, 3, 4, 2, 21.549110
5, 8, 4, 5, 15000000, 200, 2, 2, 3, 3, 1, 2, 29.432516
6, 8, 1, 2, 15000000, 200, 2, 2, 3, 2, 3, 1, 25.577350
7, 8, 1, 0, 15000000, 200, 2, 2, 3, 2, 3, 3, 28.763350
0, 8, 579, 300, 579, 300, 2, 2, 3, 3, 0, 3, 0.000570
1, 8, 0, 0, 15000000, 300, 2, 2, 3, 2, 2, 4, 17.974805
2, 8, 0, 1, 15000000, 300, 2, 2, 3, 3, 3, 4, 19.116594
3, 8, 0, 0, 15000000, 300, 2, 2, 3, 4, 4, 1, 19.116565
4, 8, 0, 6, 15000000, 300, 2, 2, 3, 3, 2, 2, 17.847993
5, 8, 0, 0, 15000000, 300, 2, 2, 3, 4, 1, 4, 14.293736
6, 8, 536, 300, 551, 300, 2, 2, 3, 3, 3, 3, 0.000596
7, 8, 1, 0, 15000000, 300, 2, 2, 3, 3, 1, 2, 19.010533
0, 8, 2632, 400, 2632, 400, 2, 2, 3, 2, 0, 2, 0.003249
1, 8, 1, 0, 15000000, 400, 2, 2, 3, 2, 3, 2, 21.174625
2, 8, 0, 0, 15000000, 400, 2, 2, 3, 3, 2, 3, 9.434355
3, 8, 0, 0, 15000000, 400, 2, 2, 3, 3, 3, 4, 19.701359
4, 8, 0, 14, 15000000, 400, 2, 2, 3, 3, 3, 3, 24.483620
5, 8, 2, 64, 15000000, 400, 2, 2, 3, 3, 4, 3, 28.934413
6, 8, 3, 1, 15000000, 400, 2, 2, 3, 3, 4, 3, 9.621041
7, 8, 0, 0, 15000000, 400, 2, 2, 3, 2, 2, 2, 22.515104
0, 8, 858, 500, 858, 500, 2, 2, 3, 2, 0, 2, 0.000509
1, 8, 2, 500, 674, 500, 2, 2, 3, 2, 3, 2, 0.000441
2, 8, 2, 8, 15000000, 500, 2, 2, 3, 2, 2, 3, 17.705807
3, 8, 2, 4, 15000000, 500, 2, 2, 3, 4, 3, 3, 17.288713
4, 8, 0, 0, 15000000, 500, 2, 2, 3, 4, 4, 3, 17.472301
5, 8, 2, 1, 15000000, 500, 2, 2, 3, 3, 3, 1, 19.306127
6, 8, 0, 0, 15000000, 500, 2, 2, 3, 4, 4, 2, 18.018767
7, 8, 6, 4, 15000000, 500, 2, 2, 3, 2, 3, 2, 7.277402
0, 8, 170, 100, 170, 100, 2, 2, 4, 3, 0, 3, 0.000147
1, 8, 0, 0, 15000000, 100, 2, 2, 4, 4, 4, 0, 23.539549
2, 8, 9, 8, 15000000, 100, 2, 2, 4, 3, 2, 3, 24.824454
3, 8, 0, 4, 15000000, 100, 2, 2, 4, 4, 4, 3, 24.112369
4, 8, 0, 0, 15000000, 100, 2, 2, 4, 3, 1, 4, 22.884279
5, 8, 66, 100, 5725309, 100, 2, 2, 4, 3, 1, 4, 3.431227
6, 8, 0, 3, 15000000, 100, 2, 2, 4, 4, 4, 3, 24.476969
7, 8, 0, 5, 15000000, 100, 2, 2, 4, 4, 3, 2, 21.587854
0, 8, 15000000, 31, 15000000, 200, 2, 2, 4, 1, 0, 1, 15.908159
1, 8, 0, 0, 15000000, 200, 2, 2, 4, 1, 4, 4, 17.030865
2, 8, 3, 0, 15000000, 200, 2, 2, 4, 2, 4, 3, 17.001656
3, 8, 0, 0, 15000000, 200, 2, 2, 4, 2, 4, 4, 15.110458
4, 8, 1, 0, 15000000, 200, 2, 2, 4, 1, 2, 2, 16.095150
5, 8, 0, 0, 15000000, 200, 2, 2, 4, 2, 4, 3, 15.110507
6, 8, 2, 0, 15000000, 200, 2, 2, 4, 1, 3, 3, 17.947240
7, 8, 1, 0, 15000000, 200, 2, 2, 4, 2, 3, 3, 15.392488
0, 8, 565, 300, 565, 300, 2, 2, 4, 3, 0, 3, 0.001777
1, 8, 3, 2, 15000000, 300, 2, 2, 4, 2, 3, 2, 31.500867
2, 8, 0, 0, 15000000, 300, 2, 2, 4, 2, 2, 1, 26.244278
3, 8, 0, 2, 15000000, 300, 2, 2, 4, 2, 4, 3, 30.977895
4, 8, 0, 0, 15000000, 300, 2, 2, 4, 2, 3, 3, 27.676077
5, 8, 3, 11, 15000000, 300, 2, 2, 4, 2, 2, 3, 31.232413
6, 8, 0, 0, 15000000, 300, 2, 2, 4, 2, 2, 2, 24.953041
7, 8, 1, 1, 15000000, 300, 2, 2, 4, 3, 3, 2, 29.884735
0, 8, 860, 400, 860, 400, 2, 2, 4, 3, 0, 3, 0.000869
1, 8, 4, 3, 15000000, 400, 2, 2, 4, 3, 2, 3, 27.969893
2, 8, 1, 3, 15000000, 400, 2, 2, 4, 3, 3, 2, 30.096188
3, 8, 0, 2, 15000000, 400, 2, 2, 4, 4, 3, 2, 30.349138
4, 8, 1, 1, 15000000, 400, 2, 2, 4, 3, 4, 1, 27.243434
5, 8, 0, 7, 15000000, 400, 2, 2, 4, 3, 1, 4, 29.187600
6, 8, 0, 4, 15000000, 400, 2, 2, 4, 2, 2, 2, 29.050298
7, 8, 1, 5, 15000000, 400, 2, 2, 4, 2, 3, 4, 27.618091
0, 8, 945, 500, 945, 500, 2, 2, 4, 3, 0, 3, 0.000571
1, 8, 12, 8, 15000000, 500, 2, 2, 4, 3, 4, 1, 20.630985
2, 8, 0, 0, 15000000, 500, 2, 2, 4, 3, 1, 3, 21.771304
3, 8, 2, 4, 15000000, 500, 2, 2, 4, 4, 3, 2, 27.997141
4, 8, 0, 0, 15000000, 500, 2, 2, 4, 3, 4, 3, 27.582652
5, 8, 3, 3, 15000000, 500, 2, 2, 4, 4, 1, 3, 27.418431
6, 8, 0, 5, 15000000, 500, 2, 2, 4, 3, 2, 2, 27.418429
7, 8, 1, 0, 15000000, 500, 2, 2, 4, 4, 3, 2, 27.603213
0, 8, 230, 100, 230, 100, 2, 2, 5, 1, 0, 1, 0.000127
1, 8, 2, 16, 15000000, 100, 2, 2, 5, 1, 2, 2, 13.238417
2, 8, 1, 0, 15000000, 100, 2, 2, 5, 2, 3, 3, 6.569102
3, 8, 1, 1, 15000000, 100, 2, 2, 5, 3, 3, 3, 13.501155
4, 8, 12, 100, 184, 100, 2, 2, 5, 2, 3, 2, 0.000111
5, 8, 0, 15, 15000000, 100, 2, 2, 5, 2, 3, 2, 9.806842
6, 8, 2, 1, 15000000, 100, 2, 2, 5, 4, 3, 4, 15.539077
7, 8, 3, 1, 15000000, 100, 2, 2, 5, 2, 3, 4, 6.770301
0, 8, 309, 200, 309, 200, 2, 2, 5, 4, 0, 4, 0.000172
1, 8, 2, 10, 15000000, 200, 2, 2, 5, 3, 2, 2, 30.683915
2, 8, 8, 8, 15000000, 200, 2, 2, 5, 4, 4, 2, 31.496035
3, 8, 0, 0, 15000000, 200, 2, 2, 5, 4, 2, 3, 20.135803
4, 8, 1, 8, 15000000, 200, 2, 2, 5, 4, 3, 3, 32.159679
5, 8, 0, 0, 15000000, 200, 2, 2, 5, 4, 3, 3, 17.176583
6, 8, 0, 0, 15000000, 200, 2, 2, 5, 4, 4, 2, 25.930527
7, 8, 1, 1, 15000000, 200, 2, 2, 5, 4, 3, 3, 25.383970
0, 8, 515, 300, 515, 300, 2, 2, 5, 3, 0, 3, 0.001146
1, 8, 0, 0, 15000000, 300, 2, 2, 5, 2, 4, 3, 28.118966
2, 8, 1, 3, 15000000, 300, 2, 2, 5, 3, 2, 4, 28.589133
3, 8, 3, 0, 15000000, 300, 2, 2, 5, 2, 4, 3, 26.864247
4, 8, 1, 0, 15000000, 300, 2, 2, 5, 3, 2, 4, 21.867282
5, 8, 9, 8, 15000000, 300, 2, 2, 5, 3, 3, 4, 25.613446
6, 8, 3, 2, 15000000, 300, 2, 2, 5, 4, 2, 3, 22.986377
7, 8, 1, 3, 15000000, 300, 2, 2, 5, 3, 3, 3, 24.574114
0, 8, 2990, 400, 2990, 400, 2, 2, 5, 3, 0, 3, 0.001604
1, 8, 0, 0, 15000000, 400, 2, 2, 5, 2, 4, 3, 13.940135
2, 8, 0, 0, 15000000, 400, 2, 2, 5, 2, 3, 3, 12.434617
3, 8, 1, 1, 15000000, 400, 2, 2, 5, 3, 3, 2, 20.125801
4, 8, 4, 2, 15000000, 400, 2, 2, 5, 2, 1, 2, 10.097902
5, 8, 1, 1, 15000000, 400, 2, 2, 5, 3, 1, 3, 16.204878
6, 8, 1, 2, 15000000, 400, 2, 2, 5, 3, 3, 3, 22.187190
7, 8, 3, 2, 15000000, 400, 2, 2, 5, 3, 4, 4, 19.488596
0, 8, 996, 500, 996, 500, 2, 2, 5, 3, 0, 3, 0.000564
1, 8, 1, 1, 15000000, 500, 2, 2, 5, 3, 4, 3, 20.893907
2, 8, 0, 0, 15000000, 500, 2, 2, 5, 2, 3, 2, 21.948659
3, 8, 1, 1, 15000000, 500, 2, 2, 5, 3, 2, 3, 20.893701
4, 8, 3, 8, 15000000, 500, 2, 2, 5, 1, 4, 3, 24.494429
5, 8, 1, 1, 15000000, 500, 2, 2, 5, 1, 2, 2, 26.099124
6, 8, 2, 2, 15000000, 500, 2, 2, 5, 3, 1, 3, 21.705916
7, 8, 0, 0, 15000000, 500, 2, 2, 5, 3, 3, 2, 24.342128
0, 8, 101, 100, 101, 100, 2, 3, 1, 0, 0, 0, 0.000091
1, 8, 92, 100, 100, 100, 2, 3, 1, 0, 0, 0, 0.000093
2, 8, 100, 100, 101, 100, 2, 3, 1, 0, 0, 0, 0.000090
3, 8, 101, 100, 101, 100, 2, 3, 1, 0, 0, 0, 0.000090
4, 8, 19, 100, 123, 100, 2, 3, 1, 0, 0, 0, 0.000111
5, 8, 100, 100, 179, 100, 2, 3, 1, 0, 0, 0, 0.000149
6, 8, 104, 100, 108, 100, 2, 3, 1, 0, 0, 0, 0.000098
7, 8, 97, 100, 130, 100, 2, 3, 1, 0, 0, 0, 0.000111
0, 8, 205, 200, 205, 200, 2, 3, 1, 0, 0, 0, 0.000201
1, 8, 200, 200, 226, 200, 2, 3, 1, 0, 0, 0, 0.000242
2, 8, 214, 200, 232, 200, 2, 3, 1, 0, 0, 0, 0.000134
3, 8, 211, 200, 219, 200, 2, 3, 1, 0, 0, 0, 0.000231
4, 8, 199, 200, 211, 200, 2, 3, 1, 0, 0, 0, 0.000215
5, 8, 187, 200, 202, 200, 2, 3, 1, 0, 0, 0, 0.000221
6, 8, 200, 200, 219, 200, 2, 3, 1, 0, 0, 0, 0.000237
7, 8, 200, 200, 239, 200, 2, 3, 1, 0, 0, 0, 0.000217
0, 8, 306, 300, 306, 300, 2, 3, 1, 0, 0, 0, 0.000291
1, 8, 300, 300, 354, 300, 2, 3, 1, 0, 0, 0, 0.000330
2, 8, 277, 300, 321, 300, 2, 3, 1, 0, 0, 0, 0.000306
3, 8, 307, 300, 313, 300, 2, 3, 1, 0, 0, 0, 0.000299
4, 8, 300, 300, 315, 300, 2, 3, 1, 0, 0, 0, 0.000297
5, 8, 297, 300, 321, 300, 2, 3, 1, 0, 0, 0, 0.000305
6, 8, 309, 300, 313, 300, 2, 3, 1, 0, 0, 0, 0.000295
7, 8, 300, 300, 342, 300, 2, 3, 1, 0, 0, 0, 0.000321
0, 8, 403, 400, 403, 400, 2, 3, 1, 0, 0, 0, 0.000196
1, 8, 402, 400, 403, 400, 2, 3, 1, 0, 0, 0, 0.000338
2, 8, 403, 400, 406, 400, 2, 3, 1, 0, 0, 0, 0.000340
3, 8, 340, 400, 401, 400, 2, 3, 1, 0, 0, 0, 0.000338
